date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,pm25
2023-12-07,19.3,13.1,16.2,19.3,13.1,16.2,8.5,63.3,0.0,0,0.0,0,0,53.6,17.5,292.1,1017.7,25.6,14.5,152.7,13.2,5,0.83,2,38
2023-12-08,20.0,10.6,14.7,20.0,10.6,14.7,7.0,61.1,0.0,0,0.0,0,0,23.8,9.7,339.5,1017.2,3.0,15.9,133.5,11.6,6,0.87,1,45
2023-12-09,21.9,9.1,15.3,21.9,9.1,15.3,-1.7,35.4,0.0,0,0.0,0,0,29.9,4.3,20.8,1022.0,1.8,16.0,130.3,11.2,5,0.9,1,45
2023-12-10,23.6,10.3,16.3,23.6,10.3,16.3,-5.8,24.4,0.0,0,0.0,0,0,20.5,8.3,341.5,1020.4,2.1,16.0,135.7,11.8,6,0.93,1,43
2023-12-11,23.1,11.0,16.2,23.1,11.0,16.2,-1.7,32.9,0.0,0,0.0,0,0,18.0,7.2,6.5,1013.6,3.5,16.0,127.2,11.1,6,0.96,1,32
2023-12-12,19.7,10.0,14.2,19.7,10.0,14.2,8.5,70.4,0.0,0,0.0,0,0,22.3,8.9,343.0,1012.5,24.8,13.1,128.3,11.1,5,0.0,2,41
2023-12-13,19.6,12.9,15.3,19.6,12.9,15.3,10.2,72.7,0.0,0,0.0,0,0,25.9,11.1,265.3,1016.4,35.0,13.4,127.9,11.1,5,0.03,2,61
2023-12-14,23.8,9.9,15.8,23.8,9.9,15.8,3.8,50.5,0.0,0,0.0,0,0,16.9,6.4,338.6,1020.5,3.6,15.3,132.7,11.4,5,0.07,1,64
2023-12-15,26.1,12.6,18.0,26.1,12.6,18.0,-2.8,26.0,0.0,0,0.0,0,0,20.9,8.2,11.2,1019.7,4.5,15.8,134.6,11.7,6,0.1,1,50
2023-12-16,26.1,13.4,18.1,26.1,13.4,18.1,-1.6,28.0,0.0,0,0.0,0,0,31.7,11.2,344.3,1017.6,4.0,16.0,122.2,10.5,6,0.14,1,37
2023-12-17,25.2,14.6,18.7,25.2,14.6,18.7,0.2,30.2,0.0,0,0.0,0,0,18.7,6.5,338.9,1015.7,4.7,16.0,100.9,8.7,5,0.17,1,36
2023-12-18,22.1,15.1,18.2,22.1,15.1,18.2,6.9,49.5,0.0,0,0.0,0,0,23.4,9.6,353.6,1014.5,75.0,15.9,51.3,4.4,2,0.21,2,47
2023-12-19,19.7,15.1,16.8,19.7,15.1,16.8,12.5,76.4,4.033,100,29.17,0,0,31.7,7.5,77.6,1012.8,99.1,14.0,52.1,4.6,3,0.25,6,56
2023-12-20,18.5,16.0,16.4,18.5,16.0,16.4,15.0,91.4,10.968,100,62.5,0,0,31.7,12.4,107.1,1011.8,99.1,12.5,30.3,2.5,2,0.28,6,47
2023-12-21,17.9,15.5,16.6,17.9,15.5,16.6,14.0,85.1,18.718,100,66.67,0,0,37.8,16.9,110.8,1014.0,90.1,13.7,39.3,3.3,2,0.32,6,40
2023-12-22,19.5,13.9,16.8,19.5,13.9,16.8,11.3,70.4,13.955,100,33.33,0,0,43.7,20.6,58.6,1012.2,63.8,14.8,112.3,9.5,5,0.35,3,26
2023-12-23,18.3,12.2,15.1,18.3,12.2,15.1,11.6,80.8,0.0,0,0.0,0,0,22.0,10.5,89.5,1016.3,48.3,15.4,114.0,10.1,7,0.39,2,23
2023-12-24,19.0,12.2,15.1,19.0,12.2,15.1,10.8,76.9,0.0,0,0.0,0,0,18.7,9.3,282.3,1020.2,27.9,13.9,124.0,10.7,5,0.42,2,46
2023-12-25,19.1,9.8,14.2,19.1,9.8,14.2,9.4,74.3,0.0,0,0.0,0,0,21.6,7.5,252.6,1021.1,3.8,13.9,124.0,10.8,5,0.46,1,53
2023-12-26,19.3,11.2,14.9,19.3,11.2,14.9,10.9,78.4,0.0,0,0.0,0,0,15.8,10.8,274.4,1020.5,9.8,11.6,95.6,8.3,4,0.5,1,67
2023-12-27,18.5,11.7,14.5,18.5,11.7,14.5,11.2,81.3,0.0,0,0.0,0,0,18.0,11.0,263.3,1021.1,8.3,12.7,97.9,8.6,4,0.53,1,74
2023-12-28,18.7,11.1,14.3,18.7,11.1,14.3,10.7,80.2,0.0,0,0.0,0,0,19.4,7.3,300.3,1021.3,29.0,9.1,124.0,10.7,5,0.56,2,63
2023-12-29,18.7,11.2,14.3,18.7,11.2,14.3,11.0,81.2,0.0,0,0.0,0,0,17.3,9.3,223.5,1019.6,33.8,11.9,97.7,8.4,4,0.59,2,74
2023-12-30,16.9,12.0,14.5,16.9,12.0,14.5,11.6,83.6,10.668,100,37.5,0,0,33.5,12.5,137.5,1018.6,62.1,12.3,82.1,7.2,4,0.62,3,69
2023-12-31,15.9,11.7,13.6,15.9,11.7,13.6,9.7,77.8,0.0,0,0.0,0,0,18.0,9.4,94.3,1019.3,60.7,15.7,49.7,4.3,2,0.66,2,47
2024-01-01,19.2,10.1,13.9,19.2,10.1,13.9,6.6,64.4,0.0,0,0.0,0,0,15.8,8.3,345.2,1018.6,3.0,14.2,125.8,10.8,5,0.69,1,41
2024-01-02,18.8,8.2,13.1,18.8,8.2,13.1,7.3,68.9,0.0,0,0.0,0,0,17.3,12.8,216.3,1022.7,2.7,15.8,128.1,11.0,5,0.72,1,61
2024-01-03,17.8,10.8,13.7,17.8,10.8,13.7,7.7,69.9,3.983,100,25.0,0,0,50.0,16.7,287.8,1018.4,49.1,12.8,99.6,8.7,6,0.75,3,50
2024-01-04,18.2,11.0,13.9,18.2,11.0,13.9,1.4,43.2,0.0,0,0.0,0,0,64.8,9.0,330.9,1019.9,2.1,16.0,97.3,8.5,5,0.78,1,35
2024-01-05,18.4,8.4,12.7,18.4,8.4,12.7,4.1,57.5,0.0,0,0.0,0,0,19.1,9.3,336.5,1020.8,3.4,16.0,119.4,10.3,5,0.82,1,28
2024-01-06,17.7,6.6,12.6,17.7,6.6,12.6,5.2,63.0,0.0,0,0.0,0,0,38.9,10.6,237.5,1019.2,13.0,15.8,129.2,11.2,6,0.85,1,41
2024-01-07,14.4,10.0,12.2,14.4,10.0,12.2,-2.2,39.2,0.0,0,0.0,0,0,63.0,23.7,323.0,1014.6,8.0,16.0,143.5,12.3,6,0.88,1,46
2024-01-08,16.4,6.5,11.5,16.4,6.5,11.2,-4.6,33.9,0.0,0,0.0,0,0,40.8,13.6,316.5,1023.0,0.3,15.9,142.3,12.4,6,0.91,1,17
2024-01-09,17.4,6.5,11.4,17.4,6.5,11.4,-2.6,40.6,0.0,0,0.0,0,0,22.0,8.0,292.8,1022.1,1.8,16.0,139.9,12.2,6,0.95,1,27
2024-01-10,16.4,6.7,11.5,16.4,6.7,11.5,4.2,61.8,0.0,0,0.0,0,0,27.7,11.1,220.2,1015.6,4.0,16.0,137.0,12.0,5,0.98,1,37
2024-01-11,17.8,9.2,12.9,17.8,8.9,12.9,-2.7,39.5,0.0,0,0.0,0,0,68.4,16.4,318.3,1016.2,15.9,16.0,145.3,12.5,6,0.0,1,53
2024-01-12,17.0,6.1,11.2,17.0,6.1,11.2,-1.4,43.6,0.0,0,0.0,0,0,19.1,12.6,310.6,1021.1,1.9,16.0,141.9,12.2,6,0.05,1,28
2024-01-13,16.9,6.3,11.5,16.9,6.3,11.5,3.4,59.4,0.0,0,0.0,0,0,26.6,10.2,271.7,1018.7,2.6,15.9,136.0,11.8,5,0.08,1,38
2024-01-14,16.8,8.6,12.2,16.8,8.6,12.2,7.1,72.0,0.0,0,0.0,0,0,24.5,7.5,78.4,1017.3,37.5,15.4,125.5,10.7,6,0.12,2,54
2024-01-15,18.3,8.8,12.9,18.3,8.8,12.9,8.8,77.9,0.0,0,0.0,0,0,26.3,9.6,268.6,1017.8,4.0,11.2,129.9,11.1,6,0.15,1,64
2024-01-16,20.0,9.4,13.7,20.0,9.4,13.7,9.6,78.3,0.0,0,0.0,0,0,28.1,10.6,264.8,1018.1,22.3,10.5,136.8,11.9,5,0.19,2,72
2024-01-17,15.9,13.2,14.4,15.9,13.2,14.4,11.3,82.0,0.0,0,0.0,0,0,21.2,6.5,115.4,1017.4,94.9,9.9,42.5,3.6,3,0.25,5,72
2024-01-18,19.6,12.2,15.2,19.6,12.2,15.2,10.7,76.3,0.0,0,0.0,0,0,24.1,10.3,262.7,1018.4,30.9,12.1,126.1,11.0,6,0.26,2,73
2024-01-19,20.4,11.6,15.1,20.4,11.6,15.1,10.4,74.8,0.0,0,0.0,0,0,35.3,9.2,266.5,1016.2,20.3,12.2,103.6,8.8,5,0.29,2,65
2024-01-20,15.4,13.2,14.2,15.4,13.2,14.2,12.0,86.6,5.682,100,41.67,0,0,25.9,11.5,89.1,1013.0,98.6,11.3,25.0,2.1,1,0.33,6,64
2024-01-21,18.5,13.7,15.5,18.5,13.7,15.5,12.7,83.7,2.319,100,16.67,0,0,27.7,10.1,111.1,1012.3,91.5,15.2,83.5,7.2,4,0.36,6,47
2024-01-22,15.4,13.4,14.2,15.4,13.4,14.2,13.0,92.9,25.65,100,83.33,0,0,50.0,17.7,88.2,1008.8,96.4,9.0,42.5,3.6,2,0.4,6,30
2024-01-23,19.2,10.5,15.1,19.2,10.5,15.1,10.5,77.1,0.0,0,0.0,0,0,44.6,17.7,326.7,1012.6,37.7,10.8,154.0,13.3,6,0.43,2,24
2024-01-24,17.4,13.5,15.2,17.4,13.5,15.2,11.4,78.8,0.0,0,0.0,0,0,17.6,7.9,81.0,1019.6,77.6,15.9,68.7,6.0,4,0.47,2,38
2024-01-25,18.4,13.1,15.3,18.4,13.1,15.3,12.3,83.5,0.954,100,29.17,0,0,26.6,12.0,254.9,1020.2,53.1,12.9,107.4,9.2,6,0.5,3,39
2024-01-26,22.7,10.1,15.6,22.7,10.1,15.6,7.9,63.9,0.0,0,0.0,0,0,18.0,10.0,262.7,1022.4,3.4,15.9,157.9,13.5,6,0.54,1,38
2024-01-27,24.6,11.6,17.8,24.6,11.6,17.8,3.3,41.5,0.0,0,0.0,0,0,21.6,6.9,354.0,1021.6,3.8,16.0,153.3,13.3,6,0.57,1,41
2024-01-28,26.1,12.1,18.7,26.1,12.1,18.7,4.5,43.2,0.0,0,0.0,0,0,20.2,9.6,253.8,1019.5,4.7,16.0,156.5,13.4,6,0.6,1,41
2024-01-29,25.9,12.6,18.8,25.9,12.6,18.8,4.1,40.2,0.0,0,0.0,0,0,22.7,12.4,291.1,1018.9,1.7,16.0,165.8,14.5,6,0.63,1,38
2024-01-30,23.0,11.2,16.8,23.0,11.2,16.8,6.7,53.7,0.0,0,0.0,0,0,18.7,8.7,261.5,1017.0,3.1,16.0,154.8,13.5,6,0.67,1,37
2024-01-31,19.6,11.6,15.2,19.6,11.6,15.2,10.1,72.8,0.0,0,0.0,0,0,37.1,11.1,134.5,1014.5,15.8,14.6,142.0,12.1,6,0.7,1,44
2024-02-01,14.7,10.5,12.6,14.7,10.5,12.6,9.5,81.6,32.526,100,50.0,0,0,50.5,23.6,97.3,1008.6,90.7,12.9,37.7,3.3,2,0.73,6,54
2024-02-02,16.9,9.4,12.9,16.9,9.4,12.9,8.2,74.3,0.177,100,8.33,0,0,50.1,31.5,262.9,1012.9,21.1,15.5,128.4,11.1,5,0.75,3,27
2024-02-03,15.9,8.4,12.4,15.9,8.4,12.4,6.8,70.4,1.336,100,12.5,0,0,22.3,10.8,175.4,1016.3,38.4,15.3,127.9,11.0,6,0.8,3,34
2024-02-04,15.4,11.4,12.7,15.4,11.4,12.7,8.7,77.7,72.223,100,50.0,0,0,54.8,21.2,107.5,1014.2,88.6,10.7,35.8,3.2,2,0.83,3,31
2024-02-05,13.8,12.0,13.2,13.8,12.0,13.2,12.3,94.1,59.245,100,100.0,0,0,51.8,18.1,102.9,1010.9,100.0,8.7,14.0,1.2,1,0.86,6,21
2024-02-06,12.6,9.9,11.4,12.6,9.9,11.4,9.9,90.6,29.897,100,100.0,0,0,21.6,10.3,88.7,1005.9,99.1,10.4,29.0,2.6,2,0.9,6,16
2024-02-07,15.3,8.5,11.6,15.3,8.5,11.6,7.8,79.1,6.167,100,25.0,0,0,55.4,14.4,242.5,1011.8,80.9,14.0,100.8,8.8,4,0.93,3,24
2024-02-08,15.2,6.5,11.3,15.2,6.5,11.3,5.6,69.3,0.03,100,4.17,0,0,47.9,18.7,273.0,1015.6,41.9,16.0,160.5,13.9,7,0.96,3,26
2024-02-09,16.2,9.1,12.5,16.2,8.8,12.4,5.0,62.0,0.215,100,8.33,0,0,40.7,18.9,305.0,1016.9,35.8,16.0,144.3,12.4,6,0.0,3,22
2024-02-10,18.0,9.8,13.8,18.0,9.8,13.8,1.0,43.2,0.0,0,0.0,0,0,38.9,13.4,10.9,1016.9,1.1,16.0,188.3,16.3,7,0.03,1,17
2024-02-11,18.1,6.9,12.8,18.1,6.9,12.8,0.8,46.7,0.0,0,0.0,0,0,19.4,13.8,265.2,1021.7,0.9,16.0,192.0,16.5,7,0.06,1,28
2024-02-12,19.1,7.8,13.1,19.1,7.4,13.1,2.0,50.1,0.0,0,0.0,0,0,18.0,18.5,285.5,1019.1,1.4,16.0,191.7,16.5,7,0.1,1,32
2024-02-13,18.5,8.3,13.1,18.5,8.3,13.1,6.6,65.4,0.0,0,0.0,0,0,24.5,16.6,243.4,1016.3,4.0,16.0,184.3,15.9,7,0.13,1,39
2024-02-14,17.6,11.7,14.4,17.6,11.7,14.4,8.3,68.3,0.0,0,0.0,0,0,20.2,8.0,261.4,1020.2,43.5,15.1,164.2,14.2,6,0.17,2,40
2024-02-15,18.2,10.0,14.1,18.2,10.0,14.1,9.5,75.1,0.0,0,0.0,0,0,31.7,18.3,253.9,1021.3,30.6,15.5,180.7,15.7,7,0.2,2,51
2024-02-16,18.9,13.7,15.6,18.9,13.7,15.6,11.5,77.6,0.0,0,0.0,0,0,25.2,10.6,260.4,1019.4,60.0,12.5,161.0,13.9,6,0.25,2,36
2024-02-17,17.4,13.2,14.5,17.4,13.2,14.5,10.9,79.3,0.0,0,0.0,0,0,29.5,8.4,255.7,1018.6,84.0,10.8,79.0,6.8,4,0.27,2,54
2024-02-18,17.6,13.3,15.2,17.6,13.3,15.2,11.4,78.4,0.521,100,12.5,0,0,21.2,11.2,254.8,1017.8,98.3,14.9,118.8,10.1,5,0.3,6,71
2024-02-19,15.0,13.6,14.2,15.0,13.6,14.2,13.2,93.3,21.794,100,91.67,0,0,40.7,16.9,116.3,1018.6,100.0,8.5,31.9,2.8,1,0.34,6,37
2024-02-20,15.6,13.6,14.3,15.6,13.6,14.3,13.0,92.3,16.041,100,83.33,0,0,40.7,16.6,107.8,1019.5,99.9,11.0,27.8,2.2,1,0.37,6,16
2024-02-21,18.1,12.6,15.0,18.1,12.6,15.0,11.4,80.8,6.422,100,20.83,0,0,29.5,19.5,256.7,1019.7,44.7,14.6,182.6,15.8,7,0.41,3,16
2024-02-22,19.1,11.4,15.2,19.1,11.4,15.2,10.4,74.7,0.0,0,0.0,0,0,31.7,13.2,262.1,1022.0,25.1,15.3,205.8,17.8,8,0.44,2,16
2024-02-23,25.4,12.0,17.9,25.4,12.0,17.9,5.9,50.4,0.0,0,0.0,0,0,18.7,8.3,24.7,1017.6,5.0,16.0,164.5,14.3,6,0.48,1,41
2024-02-24,24.2,14.9,17.8,24.2,14.9,17.8,7.4,52.3,0.0,0,0.0,0,0,35.3,18.9,262.1,1016.7,4.8,16.0,150.8,13.2,7,0.5,1,30
2024-02-25,20.0,12.2,15.4,20.0,12.2,15.4,10.1,72.0,0.0,0,0.0,0,0,17.3,18.0,254.2,1017.3,6.0,15.8,122.8,10.5,5,0.54,1,35
2024-02-26,18.1,12.2,14.4,18.1,12.2,14.4,10.7,79.4,2.171,100,16.67,0,0,19.8,8.0,272.6,1016.4,58.2,13.1,65.9,5.6,3,0.58,3,47
2024-02-27,18.4,12.7,15.3,18.4,12.7,15.3,10.9,75.7,0.0,0,0.0,0,0,24.8,17.7,238.1,1015.3,57.4,14.9,104.0,9.0,5,0.61,2,47
2024-02-28,19.8,10.5,15.4,19.8,10.5,15.4,10.6,74.3,0.0,0,0.0,0,0,24.5,18.5,247.6,1016.9,12.9,15.2,218.3,18.7,8,0.65,1,46
2024-02-29,17.5,13.8,15.4,17.5,13.8,15.4,10.6,73.6,0.0,0,0.0,0,0,29.5,13.3,243.0,1020.6,91.6,15.4,98.4,8.7,5,0.68,5,45
2024-03-01,17.4,13.3,15.2,17.4,13.3,15.2,9.6,69.4,0.265,100,8.33,0,0,35.3,10.2,196.2,1020.1,94.9,15.7,130.5,11.2,5,0.71,6,40
2024-03-02,16.6,13.0,14.4,16.6,13.0,14.4,11.3,81.9,6.181,100,79.17,0,0,46.8,14.5,245.0,1016.8,97.8,13.7,111.8,9.7,6,0.75,6,16
2024-03-03,16.5,10.9,13.5,16.5,10.9,13.5,8.6,73.3,0.665,100,25.0,0,0,47.9,22.0,248.0,1017.2,62.7,15.6,143.2,12.3,7,0.75,3,12
2024-03-04,18.0,9.3,13.6,18.0,9.3,13.6,7.3,67.1,0.0,0,0.0,0,0,27.7,18.9,221.8,1018.5,18.9,16.0,204.9,17.6,8,0.81,1,18
2024-03-05,18.3,10.4,14.3,18.3,10.4,14.3,8.3,67.9,0.0,0,0.0,0,0,29.5,16.1,233.9,1017.3,23.7,16.0,209.4,18.1,8,0.85,2,30
2024-03-06,16.9,10.6,13.2,16.9,10.6,13.2,9.5,79.2,15.299,100,37.5,0,0,33.5,17.2,122.9,1012.8,72.6,13.4,109.2,9.3,6,0.88,3,33
2024-03-07,18.5,9.4,13.9,18.5,9.4,13.9,8.7,72.8,0.381,100,12.5,0,0,35.3,21.9,255.2,1012.5,24.3,16.0,208.1,18.0,7,0.91,3,20
2024-03-08,21.4,10.5,14.9,21.4,10.5,14.9,9.0,69.5,0.0,0,0.0,0,0,33.5,20.6,267.1,1019.3,8.2,16.0,241.2,20.9,8,0.95,1,21
2024-03-09,22.0,10.4,15.4,22.0,10.4,15.4,7.9,63.9,0.0,0,0.0,0,0,24.1,17.1,258.5,1019.5,3.1,15.8,234.4,20.3,8,0.98,1,38
2024-03-10,20.7,10.3,15.4,20.7,10.3,15.4,7.2,60.7,0.0,0,0.0,0,0,24.1,16.6,252.3,1018.2,3.6,15.9,231.3,19.1,8,0.0,1,41
2024-03-11,18.9,11.7,14.8,18.9,11.7,14.8,9.1,69.8,0.0,0,0.0,0,0,48.1,23.1,231.6,1018.2,20.3,16.0,238.6,20.6,9,0.05,2,34
2024-03-12,18.0,12.7,15.3,18.0,12.7,15.3,9.7,69.7,0.0,0,0.0,0,0,37.1,18.9,243.3,1019.4,48.3,15.4,211.8,18.4,8,0.08,2,31
2024-03-13,20.3,13.3,16.9,20.3,13.3,16.9,8.1,58.5,0.0,0,0.0,0,0,40.7,22.3,272.8,1015.0,22.7,15.9,228.2,19.8,8,0.11,2,27
2024-03-14,21.5,11.9,17.2,21.5,11.9,17.2,-0.3,38.8,0.0,0,0.0,0,0,96.5,20.5,26.2,1009.8,3.0,16.0,263.2,22.7,9,0.15,1,30
2024-03-15,19.9,13.4,16.5,19.9,13.4,16.5,5.1,47.7,0.0,0,0.0,0,0,37.8,14.7,168.4,1009.7,42.3,15.7,167.8,14.7,8,0.18,2,32
2024-03-16,19.9,13.0,15.7,19.9,13.0,15.7,8.7,63.7,0.0,0,0.0,0,0,29.2,23.6,247.0,1016.2,30.8,16.0,224.5,19.5,8,0.25,2,27
2024-03-17,20.5,11.4,15.3,20.5,11.4,15.3,8.7,66.1,0.0,0,0.0,0,0,26.6,21.5,246.0,1017.8,2.6,16.0,248.5,21.5,9,0.25,1,26
2024-03-18,22.8,12.0,17.0,22.8,12.0,17.0,9.7,64.4,0.0,0,0.0,0,0,33.5,16.4,245.5,1016.9,10.3,16.0,211.6,18.1,8,0.28,1,40
2024-03-19,22.3,12.8,17.1,22.3,12.8,17.1,10.3,65.4,0.0,0,0.0,0,0,24.5,20.7,240.1,1016.7,2.2,15.8,262.3,22.6,9,0.32,1,43
2024-03-20,20.8,12.3,15.9,20.8,12.3,15.9,11.7,77.3,0.0,0,0.0,0,0,24.1,15.0,247.7,1016.1,27.9,10.6,255.8,22.0,9,0.35,2,44
2024-03-21,20.4,13.9,16.4,20.4,13.9,16.4,11.4,73.3,0.0,0,0.0,0,0,27.7,20.1,239.5,1018.5,45.0,12.4,199.6,17.3,9,0.38,2,60
2024-03-22,20.9,12.8,15.9,20.9,12.8,15.9,11.4,75.4,0.0,0,0.0,0,0,27.7,17.7,252.2,1017.8,45.1,11.3,205.3,17.8,9,0.42,2,62
2024-03-23,17.1,13.3,14.9,17.1,13.3,14.9,10.0,73.7,3.569,100,20.83,0,0,64.4,41.5,242.5,1012.1,67.5,14.0,130.7,11.2,7,0.45,3,65
2024-03-24,17.9,10.1,13.7,17.9,10.1,13.7,5.7,59.2,0.469,100,12.5,0,0,66.1,21.6,275.2,1009.1,15.2,15.9,188.8,16.3,8,0.48,4,24
2024-03-25,18.6,10.5,14.4,18.6,10.5,14.4,6.0,58.2,0.0,0,0.0,0,0,33.8,19.3,224.9,1012.7,3.6,16.0,244.8,21.3,9,0.5,1,13
2024-03-26,18.9,12.5,15.2,18.9,12.5,15.2,8.6,65.4,0.0,0,0.0,0,0,32.0,16.9,211.9,1017.1,26.4,16.0,251.3,21.7,9,0.55,2,25
2024-03-27,20.3,11.8,15.2,20.3,11.8,15.2,9.3,69.0,0.0,0,0.0,0,0,29.5,20.9,233.1,1020.8,11.9,15.6,270.8,23.5,9,0.59,1,35
2024-03-28,18.7,12.0,14.7,18.7,12.0,14.7,10.0,74.4,0.0,0,0.0,0,0,38.9,22.9,242.6,1017.9,39.1,14.5,260.9,22.5,9,0.62,2,47
2024-03-29,16.8,11.9,14.3,16.8,11.9,14.3,7.0,63.0,0.0,0,0.0,0,0,40.7,20.1,174.8,1013.3,57.6,15.9,212.5,18.3,8,0.66,2,40
2024-03-30,14.0,10.6,12.0,14.0,10.6,12.0,8.9,81.7,29.118,100,87.5,0,0,48.2,22.1,105.0,1007.2,94.3,12.4,118.1,10.2,6,0.69,6,26
2024-03-31,17.0,10.5,13.4,17.0,10.5,13.4,7.6,69.1,11.841,100,33.33,0,0,47.1,22.9,99.6,1008.6,62.1,14.9,200.5,17.4,9,0.72,3,14
2024-04-01,19.5,11.2,15.5,19.5,11.2,15.5,7.7,60.8,0.0,0,0.0,0,0,42.5,22.6,254.9,1014.6,14.8,16.0,292.6,25.1,9,0.75,1,17
2024-04-02,22.3,11.6,17.2,22.3,11.6,17.2,8.7,58.7,0.0,0,0.0,0,0,35.3,14.8,250.5,1023.0,1.1,16.0,295.9,25.7,9,0.79,1,25
2024-04-03,23.4,12.8,17.3,23.4,12.8,17.3,9.8,63.3,0.0,0,0.0,0,0,31.7,19.2,236.0,1020.2,1.5,16.0,297.5,25.6,9,0.83,1,34
2024-04-04,17.7,11.1,14.3,17.7,11.1,14.3,8.0,66.7,0.265,100,8.33,0,0,48.7,17.8,232.6,1013.4,84.5,16.0,139.9,12.0,6,0.86,3,39
2024-04-05,14.4,8.4,11.3,14.4,6.9,11.1,4.2,62.6,2.287,100,33.33,0,0,63.0,42.9,255.1,1014.5,51.2,15.7,233.1,20.1,9,0.9,3,31
2024-04-06,17.4,7.8,12.5,17.4,7.8,12.4,2.7,52.8,0.0,0,0.0,0,0,33.5,17.5,258.0,1022.6,1.5,16.0,306.3,26.5,10,0.93,1,32
2024-04-10,25.5,13.7,19.4,25.5,13.7,19.4,6.8,46.4,0.0,0,0.0,0,0,23.8,16.7,248.7,1016.8,0.1,15.9,308.7,26.6,10,0.07,1,33
2024-04-11,23.7,12.8,16.8,23.7,12.8,16.8,11.5,73.1,0.0,0,0.0,0,0,30.6,14.2,248.9,1012.4,31.0,11.0,308.6,26.5,10,0.1,2,46
2024-04-12,16.6,13.1,14.8,16.6,13.1,14.8,10.1,73.9,0.0,0,0.0,0,0,37.1,17.8,140.1,1013.0,99.2,12.1,65.0,5.6,3,0.13,5,64
2024-04-13,17.7,10.0,14.8,17.7,10.0,14.8,8.0,65.0,7.288,100,25.0,0,0,55.4,28.6,129.4,1017.2,92.9,14.9,87.9,7.7,4,0.17,6,59
2024-04-14,15.6,9.2,11.8,15.6,8.7,11.8,8.9,82.2,3.275,100,37.5,0,0,41.6,13.1,127.2,1020.0,65.9,12.9,94.4,8.1,4,0.2,3,26
2024-04-15,18.6,9.3,14.1,18.6,9.3,14.1,8.8,72.2,0.0,0,0.0,0,0,27.7,16.3,252.0,1018.7,21.8,14.4,307.1,26.4,9,0.25,2,28
2024-04-16,25.0,11.1,17.5,25.0,11.1,17.5,9.5,63.0,0.0,0,0.0,0,0,33.5,16.5,244.7,1016.5,1.5,15.9,320.5,27.6,10,0.26,1,33
2024-04-17,23.2,13.3,17.5,23.2,13.3,17.5,10.5,65.8,0.0,0,0.0,0,0,31.7,17.9,238.5,1015.7,5.9,15.6,314.5,27.2,10,0.3,1,40
2024-04-18,21.3,13.3,16.3,21.3,13.3,16.3,11.5,74.4,0.0,0,0.0,0,0,38.9,16.5,234.1,1015.0,29.9,11.8,266.0,22.9,10,0.33,2,42
2024-04-19,20.0,14.2,16.3,20.0,14.2,16.3,10.7,70.1,0.0,0,0.0,0,0,33.5,21.3,242.5,1014.8,68.5,15.7,210.3,18.3,9,0.36,2,60
2024-04-20,20.6,13.8,16.3,20.6,13.8,16.3,11.0,71.3,0.0,0,0.0,0,0,31.7,19.5,257.5,1016.1,51.3,14.5,216.8,18.6,9,0.39,2,53
2024-04-21,20.9,13.0,16.3,20.9,13.0,16.3,12.3,78.2,0.0,0,0.0,0,0,37.1,19.7,242.0,1014.8,40.1,11.3,315.0,27.1,10,0.43,2,57
2024-04-22,18.5,15.3,16.4,18.5,15.3,16.4,12.8,79.4,0.0,0,0.0,0,0,28.8,8.0,256.3,1012.6,98.4,8.9,191.0,16.6,9,0.46,5,62
2024-04-23,19.0,14.4,16.7,19.0,14.4,16.7,10.8,69.1,0.0,0,0.0,0,0,35.9,21.5,235.9,1015.8,67.1,15.8,192.3,16.6,8,0.5,2,72
2024-04-24,19.0,14.2,16.3,19.0,14.2,16.3,10.1,67.0,0.0,0,0.0,0,0,37.1,23.3,240.0,1017.5,53.2,15.9,263.3,22.8,10,0.53,2,32
2024-04-25,18.1,13.5,15.6,18.1,13.5,15.6,9.6,68.3,0.0,0,0.0,0,0,33.5,18.5,239.5,1017.6,93.6,16.0,183.6,15.7,10,0.56,5,35
2024-04-26,20.3,13.8,16.6,20.3,13.8,16.6,10.7,69.1,0.0,0,0.0,0,0,60.9,24.9,254.2,1013.3,46.0,16.0,277.7,23.8,8,0.6,2,23
2024-04-27,21.2,13.8,17.1,21.2,13.8,17.1,9.6,62.7,0.0,0,0.0,0,0,44.6,17.9,206.5,1014.6,5.2,16.0,327.3,28.3,10,0.63,1,36
2024-04-28,22.4,13.1,17.4,22.4,13.1,17.4,10.1,63.7,0.0,0,0.0,0,0,32.8,20.5,248.1,1015.3,2.5,16.0,331.2,28.7,10,0.67,1,36
2024-04-29,22.3,13.8,18.2,22.3,13.8,18.2,11.2,65.1,0.0,0,0.0,0,0,32.4,17.2,247.8,1012.4,1.5,15.7,333.5,28.8,10,0.7,1,45
2024-04-30,23.2,15.0,17.9,23.2,15.0,17.9,12.0,69.4,0.0,0,0.0,0,0,34.2,19.0,215.0,1010.9,24.2,15.7,306.4,26.4,10,0.74,2,55
2024-05-01,21.2,15.1,17.8,21.2,15.1,17.8,11.8,68.9,0.0,0,0.0,0,0,36.0,22.3,233.9,1010.9,39.3,15.9,301.9,26.1,10,0.75,2,55
