temp,humidity,precip,windspeed,conditions,cloudcover,visibility,solarradiation,pm25
66.6,51.3,0.0,7.3,1.0,1.1,9.4,173.7,71
56.1,70.6,0.0,4.1,2.0,49.2,8.8,90.5,51
17.0,27.9,0.0,32.9,1.0,1.5,16.0,180.9,37
17.0,75.4,0.0,11.0,5.0,98.3,15.4,223.5,63
19.0,73.9,0.0,11.6,2.0,34.3,11.0,273.9,56
18.4,72.5,0.0,9.2,2.0,55.4,13.3,246.1,65
17.2,80.4,1.12,12.2,3.0,85.9,12.4,91.8,48
16.3,28.2,0.0,8.0,1.0,0.6,16.0,134.0,46
12.7,46.5,0.0,8.4,1.0,0.5,16.0,119.6,34
14.3,58.0,0.0,4.9,1.0,0.9,12.9,127.2,53
19.4,28.3,0.0,10.5,1.0,1.5,15.9,176.8,27
13.1,64.1,1.4,19.7,3.0,79.1,15.4,111.3,46
17.8,27.6,0.0,9.6,1.0,1.0,15.8,205.1,27
15.0,77.0,0.0,12.8,2.0,84.0,14.4,98.7,55
22.3,66.7,0.0,11.5,1.0,3.2,15.3,312.3,63
22.8,67.1,0.0,13.1,1.0,13.2,14.6,306.0,61
23.1,64.2,0.0,16.7,1.0,1.8,16.0,285.0,44
24.4,57.2,0.0,16.2,1.0,2.6,16.0,282.1,53
19.1,77.8,0.0,8.9,2.0,38.4,15.9,63.8,30
14.6,58.0,0.0,10.8,1.0,2.7,16.0,155.6,24
14.5,56.2,0.0,8.0,1.0,1.6,15.6,139.7,38
12.3,43.4,0.0,11.6,1.0,1.1,16.0,64.4,40
19.2,78.4,0.0,10.5,2.0,52.3,10.7,201.8,60
26.0,66.7,0.0,9.7,1.0,9.2,14.3,117.1,67
21.6,72.5,0.0,11.2,2.0,56.3,15.9,144.1,54
17.2,59.0,0.0,8.4,1.0,5.8,15.9,131.8,36
13.9,64.4,0.0,8.3,1.0,3.0,14.2,125.8,41
17.9,50.4,0.0,8.3,1.0,5.0,16.0,164.5,41
14.4,79.4,2.171,8.0,3.0,58.2,13.1,65.9,47
15.4,74.3,0.0,18.5,1.0,12.9,15.2,218.3,46
16.3,74.4,0.0,16.5,2.0,29.9,11.8,266.0,42
16.3,71.3,0.0,19.5,2.0,51.3,14.5,216.8,53
20.4,67.3,0.0,18.9,1.0,14.4,15.5,341.5,43
22.4,65.4,0.0,19.3,1.0,15.8,15.6,319.8,49
23.4,71.5,0.0,18.3,2.0,24.6,14.6,284.3,58
19.3,67.6,0.0,29.2,2.0,56.2,16.0,204.5,38
67.0,45.1,0.0,6.5,1.0,0.6,9.0,219.5,58
69.9,66.8,0.0,7.9,2.0,43.9,9.3,317.7,62
68.0,68.5,0.0,13.6,2.0,36.7,9.0,290.8,43
67.0,56.6,0.0,4.0,1.0,1.4,8.7,159.4,68
57.7,57.9,0.0,7.2,1.0,1.6,9.3,154.2,52
60.1,75.9,0.0,6.0,2.0,32.0,7.1,147.9,46
14.6,58.8,0.0,9.8,1.0,0.0,15.5,181.4,53
18.1,65.1,0.0,12.2,2.0,52.5,16.0,288.4,62
24.2,59.9,0.0,9.6,1.0,2.0,15.9,324.1,66
21.3,68.1,0.0,13.5,2.0,37.8,15.2,332.7,84
21.3,69.3,0.0,10.4,1.0,1.9,14.1,249.4,58
15.7,65.6,0.0,8.5,1.0,0.7,15.9,191.4,27
17.4,21.0,0.0,15.0,1.0,0.7,16.0,143.1,32
15.4,38.3,0.0,12.7,1.0,0.0,15.9,231.8,49
19.3,54.2,0.0,16.0,1.0,4.8,15.6,220.9,36
18.2,74.7,0.0,13.4,2.0,73.7,15.0,233.6,65
22.2,63.4,0.0,11.4,1.0,1.2,15.9,190.3,38
17.9,42.7,0.0,8.4,1.0,0.6,16.0,178.8,34
14.0,65.0,0.0,14.8,2.0,39.4,16.0,99.3,51
18.2,75.6,0.0,10.4,2.0,86.4,11.5,187.0,59
18.5,62.3,0.0,14.1,2.0,33.9,16.0,213.8,51
16.6,40.9,0.0,7.7,1.0,0.9,16.0,159.3,15
17.5,55.1,0.0,11.2,1.0,16.0,16.0,144.0,23
12.9,77.9,0.0,9.6,1.0,4.0,11.2,129.9,64
15.1,77.1,0.0,17.7,2.0,37.7,10.8,154.0,24
14.3,92.3,16.041,16.6,6.0,99.9,11.0,27.8,16
17.8,52.3,0.0,18.9,1.0,4.8,16.0,150.8,30
16.5,71.3,0.0,17.5,2.0,58.5,16.0,201.8,30
20.8,76.6,0.0,19.0,2.0,53.2,11.0,324.3,46
20.6,65.0,0.0,21.3,1.0,2.6,15.9,341.5,58
18.3,76.9,0.0,18.9,2.0,58.5,13.4,151.3,61
14.9,69.3,0.0,20.9,1.0,15.4,13.2,152.5,77
15.3,55.9,0.0,18.0,1.0,8.7,15.8,156.7,32
13.4,80.5,0.0,16.2,2.0,46.0,9.3,111.8,70
68.9,56.8,0.0,11.2,1.0,1.7,9.9,342.6,31
71.5,54.4,0.0,7.7,1.0,1.0,9.9,310.3,40
67.9,67.0,0.0,6.4,1.0,1.8,9.1,352.3,61
81.9,54.9,0.0,5.0,1.0,1.2,9.4,278.1,56
61.0,66.2,0.0,5.1,1.0,3.1,8.4,121.2,54
64.4,24.4,0.0,5.5,1.0,2.7,9.8,97.8,60
13.7,66.6,0.0,7.7,2.0,84.7,15.4,87.7,70
14.5,39.6,0.0,8.5,1.0,0.7,16.0,202.4,34
17.6,30.7,0.0,6.3,1.0,0.0,16.0,215.8,29
16.0,67.0,0.0,17.4,1.0,11.2,15.5,289.3,60
18.2,68.5,0.0,17.5,2.0,70.1,15.7,275.3,62
20.6,67.6,0.0,19.7,1.0,11.7,16.0,352.5,53
23.5,69.6,0.0,15.8,2.0,26.1,14.1,282.4,55
22.8,69.7,0.0,10.8,1.0,15.4,15.1,272.5,64
11.1,86.0,51.63,22.9,3.0,69.5,9.9,21.6,51
8.5,65.5,0.0,15.6,1.0,2.4,16.0,114.8,13
14.2,40.4,0.0,8.1,1.0,1.4,15.8,161.1,49
12.1,65.9,0.0,8.5,1.0,4.7,14.1,81.4,41
18.6,54.7,0.0,18.1,1.0,10.1,14.7,231.1,56
21.8,33.4,0.0,17.0,1.0,0.4,16.0,303.2,37
16.3,75.0,0.0,22.8,2.0,61.9,14.7,220.9,50
20.5,74.0,0.0,26.5,2.0,41.5,14.9,298.5,53
21.2,75.0,0.0,13.4,2.0,62.8,13.4,45.5,58
15.0,72.1,9.786,9.2,3.0,52.0,13.5,29.5,33
12.4,77.9,0.0,7.5,1.0,6.9,15.6,87.7,23
15.7,39.5,0.0,12.5,1.0,12.0,16.0,254.8,43
16.1,78.2,0.0,14.2,2.0,67.2,10.1,279.9,76
16.9,79.3,0.0,17.5,2.0,73.4,11.9,299.0,48
17.8,80.6,0.0,15.2,5.0,97.8,12.3,161.9,60
19.5,68.2,0.0,11.0,1.0,9.9,15.5,214.8,46
18.3,27.9,0.0,4.4,1.0,1.3,16.0,97.5,43
15.9,77.3,0.0,15.0,2.0,27.9,10.6,255.8,44
14.8,73.9,0.0,17.8,5.0,99.2,12.1,65.0,64
16.3,78.2,0.0,19.7,2.0,40.1,11.3,315.0,57
17.0,74.6,0.0,13.4,2.0,70.2,13.9,222.8,61
15.8,79.1,0.0,19.3,2.0,73.9,13.4,269.4,54
18.6,76.3,0.0,20.1,2.0,73.1,14.8,265.7,58
23.2,59.0,0.0,22.0,1.0,17.0,14.7,324.9,65
29.0,44.8,0.0,25.7,1.0,4.5,15.9,269.7,68
18.8,72.0,0.0,20.1,1.0,9.9,16.0,255.8,36
75.5,53.2,0.0,11.4,1.0,10.0,9.0,361.7,54
61.0,62.9,0.01,8.6,3.0,54.0,9.9,241.3,21
70.0,71.9,0.0,7.4,1.0,14.0,6.6,246.9,63
78.2,50.6,0.0,8.2,1.0,0.8,8.4,223.1,78
59.8,41.9,0.0,6.3,1.0,1.3,9.9,121.5,24
14.2,36.5,0.0,14.2,1.0,0.3,16.0,205.8,29
18.0,34.9,0.0,17.2,1.0,1.1,16.0,214.8,31
15.9,40.2,0.0,10.2,1.0,1.0,16.0,219.5,51
23.9,56.0,0.0,19.9,1.0,0.3,14.0,357.6,60
20.3,71.3,0.0,16.2,2.0,57.4,15.9,221.5,36
18.9,74.3,0.0,12.0,2.0,79.6,16.0,109.5,51
12.3,36.9,0.0,17.3,1.0,1.7,16.0,160.1,49
14.6,76.1,0.0,11.4,2.0,37.0,14.9,64.2,38
11.6,34.2,0.0,11.8,1.0,0.6,16.0,118.8,40
19.1,70.1,0.0,18.4,2.0,47.0,15.9,189.0,51
24.3,70.7,0.0,19.3,1.0,6.5,14.5,228.6,64
23.5,70.1,0.049,18.7,4.0,10.6,15.1,222.1,37
13.7,69.9,3.983,16.7,3.0,49.1,12.8,99.6,50
12.4,70.4,1.336,10.8,3.0,38.4,15.3,127.9,34
12.7,77.7,72.223,21.2,3.0,88.6,10.7,35.8,31
15.2,74.7,0.0,13.2,2.0,25.1,15.3,205.8,16
18.0,75.5,0.0,20.1,2.0,66.0,16.0,179.8,36
19.0,71.6,0.0,18.9,2.0,44.9,14.8,323.6,46
22.9,65.0,0.0,19.9,1.0,16.2,15.9,321.8,51
24.1,62.4,0.0,19.3,1.0,9.4,15.8,307.5,50
26.0,57.5,0.0,25.3,1.0,11.3,15.9,282.2,58
19.8,84.7,0.0,16.8,2.0,67.7,7.7,215.2,70
67.3,60.2,0.0,12.2,1.0,5.0,10.0,335.6,69
59.8,40.7,0.0,5.0,1.0,1.7,9.9,136.4,30
75.4,70.4,0.0,11.2,1.0,6.5,8.7,288.7,75
57.1,69.2,0.0,6.7,2.0,30.3,7.6,103.0,61
16.2,47.3,0.0,22.5,2.0,58.0,15.2,114.2,60
14.4,68.8,0.0,8.5,2.0,43.5,15.6,142.5,46
16.7,62.1,0.0,13.5,1.0,1.5,14.8,305.3,71
18.2,66.0,0.0,10.9,2.0,28.4,15.9,331.5,58
18.0,67.6,0.0,20.5,2.0,52.1,15.7,311.9,40
18.5,72.8,0.0,21.5,2.0,61.2,13.0,330.1,61
23.4,68.1,0.0,12.3,2.0,35.2,15.9,321.6,61
22.0,69.0,0.0,13.5,2.0,52.3,9.8,331.9,65
23.8,61.7,0.0,12.2,1.0,0.4,15.7,280.5,45
21.6,67.9,0.483,21.9,3.0,28.4,16.0,198.5,49
17.4,64.7,0.0,15.6,1.0,0.8,14.7,295.1,60
24.0,57.3,0.0,12.9,1.0,2.2,16.0,281.9,45
24.2,66.5,0.0,12.7,1.0,2.1,15.8,223.8,50
13.5,69.9,8.325,22.9,3.0,27.8,15.8,146.3,17
15.5,59.5,0.0,3.1,1.0,0.3,14.1,99.3,82
14.5,81.8,0.346,8.7,6.0,100.0,11.9,49.9,88
15.9,53.3,0.0,23.7,1.0,2.2,15.7,281.8,58
17.4,71.1,0.0,13.1,2.0,65.5,14.5,229.3,61
24.7,50.2,0.0,11.7,1.0,0.5,15.8,140.2,38
14.9,78.4,0.0,10.8,1.0,9.8,11.6,95.6,67
14.5,81.3,0.0,11.0,1.0,8.3,12.7,97.9,74
14.2,92.9,25.65,17.7,6.0,96.4,9.0,42.5,30
12.6,81.6,32.526,23.6,6.0,90.7,12.9,37.7,54
15.4,73.6,0.0,13.3,5.0,91.6,15.4,98.4,45
22.1,71.1,0.0,18.1,1.0,6.8,15.4,328.9,57
23.6,66.7,0.0,17.9,1.0,5.9,15.9,317.3,55
16.4,48.0,0.0,20.4,1.0,8.0,15.9,160.2,70
69.0,67.5,0.0,6.7,1.0,13.6,9.9,326.3,39
71.7,65.6,0.0,6.4,1.0,17.1,9.1,335.6,66
69.0,68.9,0.0,6.7,2.0,50.8,8.8,276.7,52
11.1,67.0,0.0,7.4,1.0,0.8,16.0,169.2,19
15.9,46.4,0.0,15.5,1.0,3.5,15.8,217.0,40
15.0,69.2,0.0,16.4,1.0,2.8,16.0,255.8,53
21.2,64.1,0.0,11.1,1.0,16.3,15.3,375.1,66
23.8,65.7,0.0,18.1,1.0,1.8,15.6,325.0,71
23.1,69.4,0.0,16.4,2.0,24.8,14.7,318.5,71
22.4,68.2,0.0,20.5,1.0,5.2,15.3,346.4,59
22.7,71.6,0.02,8.7,6.0,99.1,13.3,122.0,53
10.8,50.8,0.0,7.0,1.0,1.1,16.0,125.1,29
18.3,70.1,0.0,13.4,1.0,19.5,15.8,276.9,62
21.5,72.2,0.0,12.1,1.0,6.4,14.4,301.6,47
22.9,63.6,0.0,12.5,1.0,3.6,15.7,306.9,53
27.3,63.5,0.0,11.3,1.0,4.7,15.7,229.3,52
19.7,81.1,0.0,12.6,2.0,52.6,12.4,152.0,58
14.6,52.7,0.0,8.2,1.0,1.0,16.0,84.4,40
13.1,52.3,0.0,10.3,1.0,2.4,15.9,49.0,68
20.3,61.9,0.0,18.5,1.0,3.3,15.8,180.2,35
12.9,74.3,0.177,31.5,3.0,21.1,15.5,128.4,27
13.7,59.2,0.469,21.6,4.0,15.2,15.9,188.8,24
15.5,60.8,0.0,22.6,1.0,14.8,16.0,292.6,17
17.3,63.3,0.0,19.2,1.0,1.5,16.0,297.5,34
17.0,81.1,0.0,16.6,2.0,85.3,12.4,278.6,47
20.8,71.1,0.0,20.7,1.0,14.8,15.9,334.8,55
22.1,72.5,0.0,21.1,2.0,34.2,15.4,308.8,51
19.7,74.5,0.0,15.3,2.0,34.6,11.4,237.9,53
18.6,69.9,0.0,14.4,1.0,13.9,12.4,184.9,56
13.9,76.2,0.0,11.6,2.0,25.2,13.6,67.3,79
